spectrum_id,spectrum,category,wavenumbers,snr,resolution,artifacts
RS_2615,[0.04331558 0.0435215  0.04322161 ... 0.         0.00024334 0.00012456],biological,[ 100  102  104 ... 3194 3196 3198],49.71365860292339,2,"{'cosmic_spike': False, 'fluorescence': True}"
RS_2616,[0.00475256 0.00215791 0.00383819 ... 0.21069344 0.20805429 0.21088961],biological,[ 100  102  104 ... 3194 3196 3198],46.95278718099066,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_2617,[0.12885656 0.06472387 0.12453231 ... 0.33177402 0.377376   0.33514974],biological,[ 100  102  104 ... 3194 3196 3198],14.40066175254266,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_2618,[0.2332363  0.23266055 0.23377592 ... 0.         0.0014557  0.00032071],biological,[ 100  102  104 ... 3194 3196 3198],56.331400566399914,2,"{'cosmic_spike': False, 'fluorescence': True}"
RS_2619,[0.06475792 0.18498897 0.13756217 ... 0.11673361 0.13688279 0.1645214 ],biological,[ 100  102  104 ... 3194 3196 3198],11.9692795666568,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_2620,[0.05035979 0.05050229 0.05015139 ... 0.00021695 0.         0.00047631],biological,[ 100  102  104 ... 3194 3196 3198],51.92042925181306,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_2621,"[3.39249108e-03 3.46295156e-03 3.99624231e-04 ... 7.02380017e-01
 6.96968726e-01 6.97659605e-01]",biological,[ 100  102  104 ... 3194 3196 3198],42.520069451744455,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_2622,[0.2870147  0.29462672 0.28808753 ... 0.00168078 0.003759   0.00201919],biological,[ 100  102  104 ... 3194 3196 3198],37.81974310717629,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_2623,[0.0362462  0.0708794  0.06653686 ... 0.02810373 0.09965764 0.05056808],biological,[ 100  102  104 ... 3194 3196 3198],11.695955170584472,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_2624,[0.18418726 0.20190162 0.18617578 ... 0.01639419 0.00217417 0.00256251],biological,[ 100  102  104 ... 3194 3196 3198],22.664522171429258,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_2625,[0.05555829 0.10085654 0.         ... 0.16527038 0.22649915 0.20675781],biological,[ 100  102  104 ... 3194 3196 3198],7.458990047192436,2,"{'cosmic_spike': False, 'fluorescence': True}"
RS_2626,[0.13239055 0.1506821  0.0916838  ... 0.02953453 0.05206566 0.13361432],biological,[ 100  102  104 ... 3194 3196 3198],16.40999681965353,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_2627,[0.28259674 0.32722652 0.2306227  ... 0.22892885 0.26544223 0.22109806],biological,[ 100  102  104 ... 3194 3196 3198],8.811029184098134,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_2628,[0.13472798 0.13219812 0.13364987 ... 0.26095025 0.2624135  0.26274645],biological,[ 100  102  104 ... 3194 3196 3198],39.89654356227008,2,"{'cosmic_spike': False, 'fluorescence': True}"
RS_2629,[0.1764453  0.28515159 0.21757129 ... 0.12349023 0.11260319 0.13913279],biological,[ 100  102  104 ... 3194 3196 3198],7.5177007090118995,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_2630,[0.33133223 0.33246887 0.34272    ... 0.05118174 0.04268329 0.04009784],biological,[ 100  102  104 ... 3194 3196 3198],24.38791288861675,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_2631,[0.0016608  0.00152386 0.00063465 ... 0.05066483 0.05270955 0.05083079],biological,[ 100  102  104 ... 3194 3196 3198],51.17331133209001,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_2632,[0.26429404 0.26261864 0.26530323 ... 0.00222347 0.00196931 0.        ],biological,[ 100  102  104 ... 3194 3196 3198],46.97535241690205,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_2633,[0.11329113 0.11248585 0.11320163 ... 0.00208176 0.00119296 0.00127593],biological,[ 100  102  104 ... 3194 3196 3198],49.93110900725753,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_2634,[0.03612512 0.0347411  0.03524528 ... 0.14517045 0.14714931 0.1481076 ],biological,[ 100  102  104 ... 3194 3196 3198],48.623691762707985,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_2635,"[1.13775019e-01 1.14184190e-01 1.14277767e-01 ... 7.64882350e-04
 4.99723213e-05 0.00000000e+00]",biological,[ 100  102  104 ... 3194 3196 3198],60.9268479908041,2,"{'cosmic_spike': False, 'fluorescence': True}"
RS_2636,[0.00634534 0.01973949 0.02921314 ... 0.20852644 0.22197278 0.20380182],biological,[ 100  102  104 ... 3194 3196 3198],30.66777061682396,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_2637,[0.125145   0.10503708 0.11839608 ... 0.06733454 0.05234327 0.04315612],biological,[ 100  102  104 ... 3194 3196 3198],21.88923615176774,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_2638,[0.16759819 0.13350244 0.14135495 ... 0.1952787  0.21459805 0.14932229],biological,[ 100  102  104 ... 3194 3196 3198],14.668580796272847,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_2639,[0.17396097 0.17403932 0.17402284 ... 0.00149925 0.00129727 0.        ],biological,[ 100  102  104 ... 3194 3196 3198],49.06613437850422,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_2640,[0.00638491 0.00811754 0.00491661 ... 0.0506779  0.04906008 0.0541176 ],biological,[ 100  102  104 ... 3194 3196 3198],36.86666331285154,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_2641,[0.17694941 0.17648997 0.17566099 ... 0.24410986 0.24529697 0.24572926],biological,[ 100  102  104 ... 3194 3196 3198],75.6535316724209,2,"{'cosmic_spike': False, 'fluorescence': True}"
RS_2642,[0.42335471 0.29403047 0.1308664  ... 0.37978336 0.25536089 0.11221208],biological,[ 100  102  104 ... 3194 3196 3198],8.546194146403927,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_2643,[0.01250295 0.02654832 0.         ... 0.01710197 0.01143315 0.01957137],biological,[ 100  102  104 ... 3194 3196 3198],28.025514228455286,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_2644,[0.02525585 0.02547536 0.02539299 ... 0.0347635  0.0345141  0.03452358],biological,[ 100  102  104 ... 3194 3196 3198],69.89226762850605,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_2645,[0.23331091 0.22567055 0.24054864 ... 0.03596472 0.02940951 0.01946704],biological,[ 100  102  104 ... 3194 3196 3198],22.169804359524928,2,"{'cosmic_spike': True, 'fluorescence': False}"
RS_2646,[0.3259969  0.34498657 0.3408215  ... 0.01607225 0.02493123 0.01155225],biological,[ 100  102  104 ... 3194 3196 3198],26.420247280742082,2,"{'cosmic_spike': False, 'fluorescence': True}"
RS_2647,[0.18300997 0.1824277  0.18243615 ... 0.03440173 0.03460268 0.03475949],biological,[ 100  102  104 ... 3194 3196 3198],61.30783670386739,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_2648,[0.00669395 0.00664412 0.00685883 ... 0.2567872  0.25740268 0.25765411],biological,[ 100  102  104 ... 3194 3196 3198],69.88016620869432,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_2649,[0.10708923 0.10676921 0.10668561 ... 0.00021907 0.00047264 0.00015148],biological,[ 100  102  104 ... 3194 3196 3198],68.07600396179203,2,"{'cosmic_spike': False, 'fluorescence': True}"
RS_2650,[0.00070338 0.00075906 0.00094116 ... 0.04572521 0.04520751 0.04607567],biological,[ 100  102  104 ... 3194 3196 3198],61.59578869357074,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_2651,[0.         0.00039325 0.00180943 ... 0.1329285  0.1326641  0.13227718],biological,[ 100  102  104 ... 3194 3196 3198],65.33754248418666,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_2652,[0.20243693 0.17148705 0.2163987  ... 0.09417522 0.01888517 0.07805899],biological,[ 100  102  104 ... 3194 3196 3198],18.400391878340276,2,"{'cosmic_spike': False, 'fluorescence': True}"
RS_2653,[0.01061451 0.         0.01486258 ... 0.13080312 0.12747944 0.13153574],biological,[ 100  102  104 ... 3194 3196 3198],28.920037864361976,2,"{'cosmic_spike': False, 'fluorescence': True}"
RS_2654,[0.41473241 0.3788838  0.37156043 ... 0.2644804  0.25244809 0.27923321],biological,[ 100  102  104 ... 3194 3196 3198],26.285991071187663,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_2655,[0.02391527 0.24836161 0.13745234 ... 0.18423587 0.27462018 0.20213987],biological,[ 100  102  104 ... 3194 3196 3198],7.702991633390009,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_2656,[0.13219349 0.15181669 0.14175541 ... 0.00531977 0.         0.00615217],biological,[ 100  102  104 ... 3194 3196 3198],31.473739025920203,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_2657,[0.45883699 0.46109872 0.48853337 ... 0.20400744 0.16723041 0.17092582],biological,[ 100  102  104 ... 3194 3196 3198],17.288160206540383,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_2658,[0.17460976 0.17427498 0.17406597 ... 0.03069646 0.03162995 0.03093384],biological,[ 100  102  104 ... 3194 3196 3198],79.51605632618754,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_2659,[0.138104   0.13883813 0.1382655  ... 0.00056148 0.00087935 0.00021805],biological,[ 100  102  104 ... 3194 3196 3198],52.854677659368924,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_2660,[0.04385045 0.04431904 0.0452829  ... 0.00146255 0.00144069 0.        ],biological,[ 100  102  104 ... 3194 3196 3198],48.13985242174662,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_2661,[0.         0.00076679 0.00155985 ... 0.15551918 0.15476687 0.15420793],biological,[ 100  102  104 ... 3194 3196 3198],72.37270528926635,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_2662,[0.28855261 0.26172581 0.29245742 ... 0.36218469 0.43410563 0.36001254],biological,[ 100  102  104 ... 3194 3196 3198],10.387564082029431,2,"{'cosmic_spike': False, 'fluorescence': True}"
RS_2663,[0.05730556 0.08559667 0.06338308 ... 0.18996736 0.25361042 0.23289187],biological,[ 100  102  104 ... 3194 3196 3198],22.414226514781014,2,"{'cosmic_spike': False, 'fluorescence': True}"
RS_2664,[0.04782598 0.03246483 0.08698209 ... 0.42572511 0.34156904 0.43816344],biological,[ 100  102  104 ... 3194 3196 3198],13.657643347243113,2,"{'cosmic_spike': False, 'fluorescence': True}"
RS_2665,[0.22106922 0.26479634 0.24176633 ... 0.10001631 0.07063895 0.12023094],biological,[ 100  102  104 ... 3194 3196 3198],11.684202686274162,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_2666,[0.09409267 0.09376297 0.09313106 ... 0.28103835 0.28171043 0.2824887 ],biological,[ 100  102  104 ... 3194 3196 3198],60.048942338930964,2,"{'cosmic_spike': False, 'fluorescence': True}"
RS_2667,[0.0914288  0.09133149 0.09089672 ... 0.00747654 0.00739003 0.00792081],biological,[ 100  102  104 ... 3194 3196 3198],72.21945046638497,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_2668,[0.         0.00133885 0.00122449 ... 0.11456584 0.11440162 0.11415184],biological,[ 100  102  104 ... 3194 3196 3198],78.27993929501721,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_2669,[0.00651089 0.00682942 0.00665626 ... 0.13956968 0.14173115 0.14253198],biological,[ 100  102  104 ... 3194 3196 3198],52.60170764155894,2,"{'cosmic_spike': True, 'fluorescence': True}"
RS_2670,[0.11829704 0.11697159 0.09476585 ... 0.21445656 0.20992698 0.17952256],biological,[ 100  102  104 ... 3194 3196 3198],10.597387130750095,2,"{'cosmic_spike': False, 'fluorescence': True}"
RS_2671,"[3.66162091e-01 3.66013710e-01 3.65864022e-01 ... 4.49433558e-04
 3.47500690e-04 0.00000000e+00]",biological,[ 100  102  104 ... 3194 3196 3198],66.65523854764945,2,"{'cosmic_spike': False, 'fluorescence': True}"
RS_2672,"[2.54891745e-01 2.55105026e-01 2.54642242e-01 ... 0.00000000e+00
 6.64646235e-04 1.23824652e-04]",biological,[ 100  102  104 ... 3194 3196 3198],53.30234498051215,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_2673,[0.07210053 0.07195701 0.07150688 ... 0.0891274  0.08955909 0.08943368],biological,[ 100  102  104 ... 3194 3196 3198],72.55578366937903,2,"{'cosmic_spike': False, 'fluorescence': True}"
RS_2674,[0.         0.00016552 0.00057289 ... 0.11154735 0.11069932 0.11145388],biological,[ 100  102  104 ... 3194 3196 3198],77.09101864338692,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_2675,[0.00820247 0.00343915 0.         ... 0.10961644 0.10898707 0.11282978],biological,[ 100  102  104 ... 3194 3196 3198],33.29028075544123,2,"{'cosmic_spike': False, 'fluorescence': True}"
RS_2676,[0.01070503 0.00694743 0.01075398 ... 0.33417329 0.34438019 0.33723097],biological,[ 100  102  104 ... 3194 3196 3198],32.62312757338552,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_2677,[0.21093828 0.20877888 0.23597089 ... 0.         0.01968005 0.09714453],biological,[ 100  102  104 ... 3194 3196 3198],20.59925852945169,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_2678,"[0.00000000e+00 2.09660164e-04 3.64570383e-04 ... 3.47407078e-01
 3.47578317e-01 3.47922079e-01]",biological,[ 100  102  104 ... 3194 3196 3198],68.36209139844632,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_2679,[0.14737623 0.22305659 0.12867239 ... 0.04843082 0.02597318 0.02525901],biological,[ 100  102  104 ... 3194 3196 3198],17.585503582999195,2,"{'cosmic_spike': False, 'fluorescence': True}"
RS_2680,[0.16269325 0.16142919 0.16240358 ... 0.00265834 0.00215982 0.00369448],biological,[ 100  102  104 ... 3194 3196 3198],37.14803880685642,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_2681,[0.00063327 0.00188586 0.0003726  ... 0.26290738 0.26412296 0.26251728],biological,[ 100  102  104 ... 3194 3196 3198],44.38143173421512,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_2682,[0.         0.00125834 0.0006698  ... 0.08015291 0.08131691 0.0802503 ],biological,[ 100  102  104 ... 3194 3196 3198],53.056489465316936,2,"{'cosmic_spike': False, 'fluorescence': True}"
RS_2683,[0.01798189 0.00999618 0.         ... 0.06099952 0.04880603 0.05717209],biological,[ 100  102  104 ... 3194 3196 3198],23.901348236768285,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_2684,[0.00038515 0.00023426 0.00024351 ... 0.18753383 0.18818212 0.18852066],biological,[ 100  102  104 ... 3194 3196 3198],78.9513758798004,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_2685,[0.04452887 0.06001206 0.04692382 ... 0.07576886 0.06276252 0.02525906],biological,[ 100  102  104 ... 3194 3196 3198],16.30115190522516,2,"{'cosmic_spike': False, 'fluorescence': True}"
RS_2686,[0.         0.00027153 0.00049827 ... 0.10143269 0.10135923 0.10135189],biological,[ 100  102  104 ... 3194 3196 3198],69.24117728748163,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_2687,[0.04085489 0.02346457 0.0190397  ... 0.32587191 0.33219423 0.31966491],biological,[ 100  102  104 ... 3194 3196 3198],30.958753342196683,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_2688,[0.1029806  0.10738701 0.09982233 ... 0.00863213 0.01069245 0.01778644],biological,[ 100  102  104 ... 3194 3196 3198],26.932091482244477,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_2689,[0.23423991 0.2343398  0.23499663 ... 0.00237374 0.00188786 0.        ],biological,[ 100  102  104 ... 3194 3196 3198],48.72605894762577,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_2690,[0.03089157 0.03059524 0.03142966 ... 0.00015854 0.         0.00141038],biological,[ 100  102  104 ... 3194 3196 3198],47.15588742553495,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_2691,"[2.43236743e-01 2.43247801e-01 2.42773092e-01 ... 7.06945894e-04
 6.60069522e-05 0.00000000e+00]",biological,[ 100  102  104 ... 3194 3196 3198],78.23497833573086,2,"{'cosmic_spike': False, 'fluorescence': True}"
RS_2692,[0.15764433 0.1652516  0.16949446 ... 0.12622692 0.14400078 0.13664845],biological,[ 100  102  104 ... 3194 3196 3198],33.451918486165745,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_2693,[0.         0.00026955 0.00030846 ... 0.25401532 0.25289444 0.25360798],biological,[ 100  102  104 ... 3194 3196 3198],78.23316165991824,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_2694,[0.33119982 0.26600016 0.26652725 ... 0.06045537 0.10204729 0.1209714 ],biological,[ 100  102  104 ... 3194 3196 3198],14.953218684630244,2,"{'cosmic_spike': False, 'fluorescence': True}"
RS_2695,[0.11274741 0.11311489 0.11528108 ... 0.00095055 0.         0.00122899],biological,[ 100  102  104 ... 3194 3196 3198],43.18828753813343,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_2696,[0.07427541 0.08770216 0.05692375 ... 0.83413852 0.8177809  0.80399647],biological,[ 100  102  104 ... 3194 3196 3198],19.459268570961402,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_2697,[0.01677725 0.02591877 0.08577015 ... 0.34615614 0.41741976 0.35841208],biological,[ 100  102  104 ... 3194 3196 3198],16.719131112416267,2,"{'cosmic_spike': False, 'fluorescence': True}"
RS_2698,[0.33201821 0.34399137 0.29102379 ... 0.30120808 0.18116228 0.21915921],biological,[ 100  102  104 ... 3194 3196 3198],10.535151609632264,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_2699,[0.0987041  0.09778013 0.09878077 ... 0.00154347 0.         0.00028555],biological,[ 100  102  104 ... 3194 3196 3198],58.260871934607366,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_2700,[0.46964531 0.4744979  0.47742435 ... 0.24345277 0.23017281 0.23153354],material,[ 100  102  104 ... 3194 3196 3198],31.170898852437716,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_2701,[0.01945869 0.04566626 0.02822492 ... 0.64904281 0.62756173 0.64214763],material,[ 100  102  104 ... 3194 3196 3198],28.409675723650288,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_2702,[0.33521604 0.33649857 0.33917128 ... 0.00185376 0.         0.00176991],material,[ 100  102  104 ... 3194 3196 3198],112.27060470758283,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_2703,[0.05469186 0.03206401 0.02589603 ... 0.62617726 0.64288194 0.64923231],material,[ 100  102  104 ... 3194 3196 3198],25.86210016973714,2,"{'cosmic_spike': False, 'fluorescence': True}"
RS_2704,[0.99778585 0.99827558 1.         ... 0.         0.00498616 0.01269089],material,[ 100  102  104 ... 3194 3196 3198],43.618039122987284,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_2705,[0.         0.00192637 0.00557479 ... 0.76825297 0.76752701 0.76783373],material,[ 100  102  104 ... 3194 3196 3198],197.15852587734415,2,"{'cosmic_spike': False, 'fluorescence': True}"
RS_2706,"[5.96479969e-01 5.96682646e-01 5.98203995e-01 ... 2.39687216e-03
 5.69980479e-04 0.00000000e+00]",material,[ 100  102  104 ... 3194 3196 3198],98.27065315725595,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_2707,[0.13104536 0.13227617 0.13377175 ... 0.00214769 0.00043219 0.        ],material,[ 100  102  104 ... 3194 3196 3198],183.03955816273302,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_2708,[0.02251922 0.02137226 0.02246906 ... 0.99721599 0.9985548  1.        ],material,[ 100  102  104 ... 3194 3196 3198],167.85385161910526,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_2709,[0.90072788 0.8987223  0.89658268 ... 0.14670727 0.14716921 0.14944692],material,[ 100  102  104 ... 3194 3196 3198],158.06956119833376,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_2710,[0.         0.00288365 0.00586422 ... 0.43268315 0.42930092 0.43056235],material,[ 100  102  104 ... 3194 3196 3198],48.03872187437389,2,"{'cosmic_spike': False, 'fluorescence': False}"
